"","TIME","AUT","BEL","CZE","DEU","DNK","ESP","EST","EU27","FRA","GBR","GRC","HUN","IRL","ITA","LTU","LUX","LVA","NLD","POL","PRT","SVK","SVN","SWE"
"123","1957-03",1.27226639740331,10.5872014816829,0,-3.8262171444016,-17.7327288947616,0,0,0,0,7.4194715888527,0,0,47.219363752579,-0.184356734428416,0,0,0,0,0,0,0,0,0
"124","1957-04",-1.92466490372664,3.88928291990298,0,7.22383310985338,2.3722189078393,0,0,0,0,13.7803234501348,0,0,31.8557762036874,-3.55841876291024,0,0,0,0,0,0,0,0,0
"125","1957-05",-0.548205033961154,-8.09913847137333,0,-3.50187016028954,-11.0887761802968,0,0,0,0,9.09090909090909,0,0,13.7599561973414,-0.835450133255367,0,0,0,0,0,0,0,0,0
"126","1957-06",0.035480073706494,5.80956911531385,0,2.90238064479668,44.6018776245489,0,0,0,0,0,0,0,12.8105469221001,-1.56509185225832,0,0,0,0,0,0,0,0,0
"127","1957-07",-3.30540750712909,-7.38374042498765,0,-9.22993531894684,-24.9590547301517,0,0,0,0,8.33333333333333,0,0,2.67550051394872,2.13245604666275,0,0,0,0,0,0,0,0,0
"128","1957-08",-1.09113022594957,13.5356030305077,0,17.2498287870313,12.7317068881528,0,0,0,0,2.55575043848661,0,0,26.9096460755028,10.1175809574823,0,0,0,0,0,0,0,0,0
"129","1957-09",3.22640061917766,-10.4619006311777,0,-5.1916976620823,14.8302338091591,0,0,0,0,2.51649157097483,0,0,-8.18482961872504,-4.64961874281842,0,0,0,0,0,0,0,0,0
"130","1957-10",-14.5432273825123,6.13645082740682,0,4.37531399294246,-19.7373390780694,0,0,0,0,-4.88560533841754,0,0,-2.31091869351372,18.8089578996429,0,0,0,0,0,0,0,0,0
"131","1957-11",31.199149014708,0.53044647801924,0,5.93296367337899,18.2245499426991,0,0,0,0,2.55575043848661,0,0,3.6238966818827,-2.24638704063564,0,0,0,0,0,0,0,0,0
"132","1957-12",2.35254006758909,3.25355432191553,0,1.68887043692063,29.5390805727657,0,0,0,0,0,0,0,7.6749220313349,-11.8874512775255,0,0,0,0,0,0,0,0,0
"133","1958-01",-2.28454550739948,8.46484010180158,0,3.8488038789971,-24.0810869289594,0,0,0,0,15.00122159785,0,0,-10.3982582710254,21.1756962710145,0,0,0,0,0,0,0,0,0
"134","1958-02",2.33588665303378,-10.2973035355966,0,-5.47028586271644,0.845324217253529,0,0,0,-14.7313691507799,0,0,0,5.22129964609806,-1.25613210713786,0,0,0,0,0,0,0,0,0
"135","1958-03",-5.83270494389872,-9.2084804536755,0,1.33321713294578,-11.120977335083,0,0,0,-12.8048780487805,2.18823029530487,0,0,-0.146457986093443,-10.9941443012884,0,0,0,0,0,0,0,0,0
"136","1958-04",0.373761667204218,7.10559223387242,0,0.65218104931988,-8.66395265043143,0,0,0,1.3986013986014,-4.26195426195428,0,0,-5.36576194591869,1.09942447685462,0,0,0,0,0,0,0,0,0
"137","1958-05",10.88754025701,0.845922214769207,0,13.3696828418461,3.23136257996486,0,0,0,12.8735632183908,0,0,0,3.289689687343,2.09997252738412,0,0,0,0,0,0,0,0,0
"138","1958-06",-4.0162987893208,-7.16730787622357,0,-6.32593617228348,8.77347997773208,0,0,0,-3.86965376782076,-11.1183496199783,0,0,-0.459823803248859,-5.46924666483553,0,0,0,0,0,0,0,0,0
"139","1958-07",7.19768894332036,6.58146374629679,0,5.85617845997506,-7.89954216563604,0,0,0,24.1525423728814,12.5091619838749,0,0,9.73524946512443,0.128652830295302,0,0,0,0,0,0,0,0,0
"140","1958-08",6.18673566043424,4.33837157101239,0,3.52622398985238,36.8732958624681,0,0,0,-6.48464163822526,-2.21498371335504,0,0,-13.7090581871623,-9.55152389496958,0,0,0,0,0,0,0,0,0
"141","1958-09",-5.75039432447827,1.03893080701734,0,-3.04010136340646,-13.8682896890129,0,0,0,-21.7153284671533,4.53031312458362,0,0,12.5286383473852,5.71527982429144,0,0,0,0,0,0,0,0,0
"142","1958-10",-5.21160386529792,-5.72588247945444,0,1.51087463721648,10.5469280738017,0,0,0,21.2121212121212,2.18823029530487,0,0,1.31650109622801,-10.7252372042621,0,0,0,0,0,0,0,0,0
"143","1958-11",-16.5656360754829,-6.16338430334222,0,-1.23005192286064,23.6518752613581,0,0,0,-5.57692307692309,10.6237006237006,0,0,-0.433609800562843,6.79600063149188,0,0,0,0,0,0,0,0,0
"144","1958-12",15.7837135232008,4.74706953793972,0,0.905434516720016,-2.40735067052815,0,0,0,4.07331975560082,1.91693290734823,0,0,-5.67889957379354,3.9821629152548,0,0,0,0,0,0,0,0,0
"145","1959-01",4.83700924558475,20.738316827404,0,0.957921208315894,2.46260554638324,0,0,0,19.7651663405088,-7.54195094965886,0,0,15.045113098198,21.3318388660539,0,0,0,0,0,0,0,0,0
"146","1959-02",-3.58436980680492,-16.7111016423156,0,7.49254578202362,7.76615425853074,0,0,0,-4.73856209150328,-6.12285600319106,0,0,-2.08529487305229,-3.65243230188097,0,0,0,0,0,0,0,0,0
"147","1959-03",4.62125737205935,8.38173679308946,0,7.18706212639503,-23.2125473271373,0,0,0,-20.5831903945111,-2.16698534098153,0,0,-21.3528234324285,-19.759019149721,0,0,0,0,0,0,0,0,0
"148","1959-04",1.99896553191114,0.375775297567843,0,-4.03804459871854,37.7504920844308,0,0,0,-8.4233261339093,22.2149837133551,0,0,32.2479102187691,35.8069904513098,0,0,0,0,0,0,0,0,0
"149","1959-05",4.03295793710701,7.99039826909222,0,-1.07213996989439,-1.8194699660331,0,0,0,-1.6509433962264,-18.1769722814499,0,0,3.56278428326316,-8.04876749712068,0,0,0,0,0,0,0,0,0
"150","1959-06",4.81817761207829,2.17162094729165,0,5.66826505200896,-14.7135488018518,0,0,0,1.43884892086331,8.88165038002172,0,0,-0.0211253761752275,20.4449866319112,0,0,0,0,0,0,0,0,0
"151","1959-07",0.256013656846471,-7.24731509682127,0,1.6263611363136,10.944866927786,0,0,0,10.4018912529551,-2.03430394894294,0,0,17.5696431280288,-21.9917897448113,0,0,0,0,0,0,0,0,0
"152","1959-08",-6.36804984835557,-1.75449285037083,0,-13.1214632251888,2.36157307800912,0,0,0,-6.42398286937901,-20.8265472312704,0,0,-11.4283032229734,45.1610329925452,0,0,0,0,0,0,0,0,0
"153","1959-09",-0.227340967409202,3.21465481092821,0,20.4131651654481,15.1738520473707,0,0,0,-6.63615560640732,47.3386474672152,0,0,-16.7696933647348,-32.3656097463056,0,0,0,0,0,0,0,0,0
"154","1959-10",10.4098321269418,18.8099534797857,0,14.7578523520909,1.23014419802017,0,0,0,23.5294117647059,16.0732984293194,0,0,25.6892281191152,37.678277310336,0,0,0,0,0,0,0,0,0
"155","1959-11",-12.1719389107428,-12.7480176460066,0,-4.49304061993178,7.94796260411454,0,0,0,-7.93650793650793,4.61584724101639,0,0,5.17120708307428,6.24960218426259,0,0,0,0,0,0,0,0,0
"156","1959-12",11.4631825603694,4.76873590218681,0,1.48521672195269,-6.88011615366342,0,0,0,6.25,17.6487496407013,0,0,6.42690207736121,3.03841366629762,0,0,0,0,0,0,0,0,0
"157","1960-01",0.603321838424517,-2.86217908539937,0,-1.7007412568533,2.82919993609664,0,0,0,7.7079107505071,-6.24236501343758,0,0,1.77945845026592,-9.67956565343049,0,0,0,0,0,0,0,0,0
"158","1960-02",2.32736797349498,26.6025457537245,0,-2.10004445657586,-15.4611972695448,17.6894489269942,0,0,-9.41619585687382,-12,0,0,-13.740481634149,4.5623565473437,0,0,0,0,0,0,0,0,0
"159","1960-03",6.37194971848794,-5.17988653598308,0,-2.09942574808436,28.1027442986387,-10.7735347710736,0,0,5.82120582120581,1.05122890139176,0,0,27.4067515604265,13.4694263713623,0,0,0,0,0,0,0,0,0
"160","1960-04",5.78140732223657,0.719392745241509,0,7.53326607831612,16.7012809810211,47.3123927462777,0,0,6.09037328094303,-1.78754578754579,0,0,-21.7035834611299,5.96857190551219,0,0,0,0,0,0,0,0,0
"161","1960-05",-7.0067668245468,3.3879235334642,0,8.77663546948004,-16.8293367586718,20.3262661989447,0,0,-9.07407407407408,-3.0583320901089,0,0,12.5476187508103,7.13073910961596,0,0,0,0,0,0,0,0,0
"162","1960-06",-3.82979223285066,-5.27199399001028,0,-14.2737017810279,-0.841773212778398,-33.5266537396748,0,0,12.0162932790224,3.78578024007387,0,0,6.669440678343,0.64909093226192,0,0,0,0,0,0,0,0,0
"163","1960-07",1.08756316911219,2.09333724142299,0,6.23177060054153,-3.82068833003188,8.90174867863589,0,0,10,1.80901542111507,0,0,-5.81324878178261,9.54443715934906,0,0,0,0,0,0,0,0,0
"164","1960-08",-3.42033726100565,0.686810935215938,0,0.537244586557466,-11.4988285303225,14.357141266515,0,0,-6.44628099173554,0.451500145645204,0,0,26.9238064230117,9.89532369057066,0,0,0,0,0,0,0,0,0
"165","1960-09",4.13355520905276,-0.437602410149441,0,2.17815789289524,2.95226773369504,-25.9676067323723,0,0,-8.30388692579505,7.42351747136437,0,0,-22.7015537117251,-20.079056264925,0,0,0,0,0,0,0,0,0
"166","1960-10",6.70402335148316,7.60072385121848,0,-0.580307232928334,39.4564051595333,-1.48885950208886,0,0,0.578034682080916,-5.38534215143746,0,0,1.7355455697997,3.6602856626481,0,0,0,0,0,0,0,0,0
"167","1960-11",6.30695610809732,7.12337773249169,0,-1.18852381480465,-19.3044538440267,-6.8799629977921,0,0,7.27969348659004,-7.30385164051354,0,0,-0.743542349065745,-1.26539130104571,0,0,0,0,0,0,0,0,0
"168","1960-12",19.4442782210292,-0.376193281278587,0,6.97655250142586,1.6716815407412,26.0705475957521,0,0,2.67857142857144,0,0,0,1.53774287687719,12.1763766831908,0,0,0,0,0,0,0,0,0
"169","1961-01",-16.9766221671259,-4.14230783628811,0,4.01240940387127,19.7095180468408,11.365271934588,0,0,1.56521739130434,-4.72453062480763,0,0,-4.16125851276998,0.854568253866165,0,0,0,0,0,0,0,0,0
"170","1961-02",-1.77743746905361,25.4047950468264,0,1.21827413745646,0.817731877527272,1.9217448502732,0,0,0.68493150684931,8.59311904377321,0,0,6.4730061663173,1.86208791584656,0,0,0,0,0,0,0,0,0
"171","1961-03",4.03664704231225,-18.492096904898,0,-1.41546693501893,7.75342944556779,1.94731408316281,0,0,6.46258503401361,4.26892756210025,0,0,-14.5993910840582,10.9850383065857,0,0,0,0,0,0,0,0,0
"172","1961-04",-21.784607828473,-11.5653952141955,0,-15.8788136039081,-39.7128043158273,-2.82273268743566,0,0,-7.1884984025559,-11.5406562054208,0,0,17.0920332270473,-5.95632747971063,0,0,0,0,0,0,0,0,0
"173","1961-05",5.71797100256368,-4.32701940704737,0,11.7315970598075,26.9211259536773,-8.53507039462994,0,0,-3.09810671256454,-0.322528624415415,0,0,4.03970068109587,4.02821594782633,0,0,0,0,0,0,0,0,0
"174","1961-06",10.0792827490858,2.7766702923639,0,8.63307666842516,8.89259083730916,0.0953133076956964,0,0,6.03907637655417,13.2341045138327,0,0,-0.594227670698464,-12.0981064765433,0,0,0,0,0,0,0,0,0
"175","1961-07",-2.17504681389711,3.1834689692791,0,-7.77320691619244,8.45253998296558,45.2352404930069,0,0,8.87772194304857,-3.21474496356622,0,0,-0.596019159940667,15.1561841785483,0,0,0,0,0,0,0,0,0
"176","1961-08",3.96238926654759,3.92308867169042,0,6.65233059555811,-1.42013879199179,29.4517773595702,0,0,-6.46153846153846,-9.96457041629762,0,0,-6.04150144359255,1.22436746654209,0,0,0,0,0,0,0,0,0
"177","1961-09",14.7231444608784,1.80273716232468,0,10.3714191724765,3.19799690927964,-11.6077766757052,0,0,-3.61842105263157,-1.85276274799146,0,0,10.0011512141013,6.85959981610783,0,0,0,0,0,0,0,0,0
"178","1961-10",-10.937310720562,-4.82553246051796,0,0.523445910238839,4.09560649426782,-8.77220592554313,0,0,-4.94880546075085,-6.99966588706983,0,0,3.38342459241386,2.12259585615854,0,0,0,0,0,0,0,0,0
"179","1961-11",2.74315038194985,0.56376098194014,0,1.90905663557304,5.10899508007799,-6.71904460440222,0,0,4.12926391382405,8.64020118555774,0,0,-2.17371059411166,5.54730273256381,0,0,0,0,0,0,0,0,0
"180","1961-12",3.30189540526424,3.52151395745498,0,3.28513502144484,-2.29490882135803,7.45123794033071,0,0,25.5172413793104,3.04232804232806,0,0,4.7357115227588,-0.686074496831544,0,0,0,0,0,0,0,0,0
"181","1962-01",13.2214438579462,22.0997971395688,0,-2.56173323443321,1.9471627907187,1.00235811576601,0,0,8.37912087912087,0.978818998716296,0,0,-1.93189545115044,-3.84172597857194,0,0,0,0,0,0,0,0,0
"182","1962-02",-11.6422481411485,-18.4730446168088,0,-0.206957901083159,9.7968210349488,-7.92674035237578,0,0,-12.8010139416983,-1.30303511838552,0,0,-0.0469467776673,6.99077303156543,0,-9.45582939927013,0,0,0,0,0,0,0
"183","1962-03",-6.97073302161892,1.54672162612331,0,-9.56088130607012,62.0728424374616,2.50078206263849,0,0,-1.45348837209302,-7.40621478022862,0,0,3.07627234886027,3.56050004836761,0,-1.3059269428936,0,0,0,0,0,0,0
"184","1962-04",2.52884167990999,4.63284270005576,0,9.49429244938258,-45.5996161492383,-2.79089012402868,0,0,5.60471976401179,8.36376282385674,0,0,2.13266219606032,-1.98803199055937,0,4.41432621131499,0,0,0,0,0,0,0
"185","1962-05",-2.38067124809102,1.08778175212916,0,-0.901935557357477,30.9001432762057,12.3968750951139,0,0,7.12290502793296,10.012836970475,0,0,-4.88551773369636,3.12078054833005,0,5.42832005752391,0,0,0,0,0,0,0
"186","1962-06",3.54723782810556,1.29731963756642,0,3.09950033876529,24.3100739509579,-1.94708183524539,0,0,3.38983050847458,-10.0058343057176,0,0,-3.43194700683483,1.205424233948,0,-3.0546706567744,0,0,0,0,0,0,0
"187","1962-07",0.16940015015754,4.89833522274734,0,-1.06607136188502,33.4939055143925,-1.73461814145033,0,0,7.18789407313997,0.842787682333885,0,0,3.07075517166785,-14.9782103082199,0,-14.1002505852954,0,0,0,0,0,0,0
"188","1962-08",8.53351276576567,-10.201844422121,0,5.45351896454941,-65.2994411389667,3.54001468626928,0,0,-6.47058823529411,14.143362262938,0,0,0.717380291621971,19.3972042236748,0,0.492790683175643,0,0,0,0,0,0,0
"189","1962-09",2.08925564800434,9.28560594742562,0,-5.39929661332894,-0.138802595102688,0.585192321224315,0,0,-3.89937106918239,-3.90030977189526,0,0,-0.144885487584931,10.1377123698856,0,21.2418768375076,0,0,0,0,0,0,0
"190","1962-10",-8.2693772665601,3.53101560240137,0,-0.328241715658669,-3.55277251295585,5.54220577987148,0,0,-0.392670157068068,8.84981684981686,0,0,2.84209486088097,-1.69945166547775,0,-10.390072092508,0,0,0,0,0,0,0
"191","1962-11",16.0994562342295,-4.64547271462818,0,1.29529842395472,5.4265058820203,1.61887954037268,0,0,3.02233902759527,2.8940638040113,0,0,3.94546920118725,15.2912154139464,0,0.944540433017049,0,0,0,0,0,0,0
"192","1962-12",-18.0736634907856,0.916343737465119,0,-4.19617871450962,18.6664720716211,-7.20439958645491,0,0,13.3928571428571,-0.941915227629505,0,0,1.75877708941609,13.297029878386,0,11.2039744016167,0,0,0,0,0,0,0
"193","1963-01",9.84175111226548,-0.413181693818124,0,-4.37461458962876,-15.7468172027805,9.90725398657665,0,0,11.0236220472441,-7.42208135235078,0,0,-14.0259480267759,-4.21688775673742,0,-15.1746139342193,0,0,0,0,0,0,0
"194","1963-02",-24.9617190921847,-11.0043593056443,0,-7.52679059202298,-7.58973512363191,-4.2931614673527,0,0,-17.0212765957447,1.45506419400857,0,0,42.8847144894404,-2.76159859122164,0,-16.988089603086,0,0,0,0,0,0,0
"195","1963-03",23.3776068528476,12.5778008432941,0,24.9800422305006,-9.70678062871961,-1.59762586379339,0,0,2.19780219780219,7.19910011248595,0,0,-9.94602025073883,1.17969057127851,0,27.4086537689398,0,0,0,0,0,0,0
"196","1963-04",15.3592206770107,19.2770473871885,0,-0.609147270979455,43.8800117448919,8.77375585894431,0,0,3.46475507765831,11.6736621196222,0,0,-4.29688558289373,1.4962905949184,0,-1.75590926302175,0,0,0,0,0,0,0
"197","1963-05",3.2089587977381,1.3478294452697,0,8.39705578061474,6.83474786104046,-7.09154563694754,0,0,0.808314087759806,5.40286586798216,0,0,-3.20617380106276,6.14959116494716,0,10.1108134514422,0,0,0,0,0,0,0
"198","1963-06",-4.37725750305002,-5.09924559111054,0,-13.3428778638158,-18.1430644645294,-1.17272219852464,0,0,2.0618556701031,-12.8816581234678,0,0,0.910843422012386,7.06926823208923,0,4.52608552008766,0,0,0,0,0,0,0
"199","1963-07",-1.48230828734138,15.5623219786652,0,16.838942142743,17.7566651459074,1.58979980365504,0,0,6.06060606060605,11.9084164748018,0,0,6.07830369216773,0.699496278960102,0,8.53746096191824,0,0,0,0,0,0,0
"200","1963-08",0.176509305089244,-10.8174957601214,0,-17.1110367409686,5.02780886024236,-12.8722676820707,0,0,-4.65608465608465,1.98879871985369,0,0,2.43080927321897,4.51500614155186,0,-4.48672754281087,0,0,0,0,0,0,0
"201","1963-09",-4.51419325962136,3.51678074549286,0,4.18606851818477,10.7188997879877,0.990688982163195,0,0,-3.66259711431742,4.01210355261684,0,0,4.10429998616368,-2.39928694084745,0,3.51090168224154,0,0,0,0,0,0,0
"202","1963-10",5.18419899426478,0.613307458400192,0,1.2767648705671,-7.38964668204334,26.0386558711407,0,0,-1.95852534562213,9.70800560284452,0,0,13.9870835397121,17.1357837451558,0,4.75791972165088,0,0,0,0,0,0,0
"203","1963-11",-0.919705600953055,6.63637113821412,0,4.37376663236836,-2.46528017772939,2.42858112016038,0,0,2.46768507638072,-7.14005107051661,0,0,-11.7478380005457,-5.77800858186198,0,5.88873639850775,0,0,0,0,0,0,0
"204","1963-12",3.50710214554676,0.3584384773115,0,-4.34864620798561,8.46250859053071,1.733378190117,0,0,2.52293577981653,1.08937070333157,0,0,-26.1006471424045,-4.59488246546615,0,-13.4500424627027,0,0,0,0,0,0,0
"205","1964-01",-8.55529352637079,-2.18397401972112,0,4.26072850761567,-1.16524103429962,-1.10853239643255,0,0,3.13199105145412,3.74555346306758,0,0,22.2557984706227,-0.8895704285758,0,-15.0526205873169,0,0,0,0,0,0,0
"206","1964-02",9.65745533533478,5.6390858494766,0,0.0610594632715571,9.18782208704639,9.84692121633024,0,0,4.88069414316704,-2.6825332795482,1.81931165753374,0,-0.414851441162697,5.77728579365562,0,37.4346622525554,0,0,0,0,0,0,0
"207","1964-03",6.89040837953029,-0.21398733735847,0,1.79065790530545,-12.6665012344687,4.25532725220974,0,0,-2.79214064115822,-4.77720207253886,0.568136640907477,0,5.61562913159014,-9.30129542275048,0,5.28596945546733,0,0,0,0,0,0,0
"208","1964-04",-13.2872865565042,-5.25146773779933,0,-2.36699057851508,20.4749691769047,-1.35599178679729,0,0,-4.36170212765958,6.23571661769506,-4.11377716316277,0,5.52970194509851,-20.3697068328813,0,-11.0131997383269,0,0,0,0,0,0,0
"209","1964-05",7.41501240654186,0.0192816346442874,0,0.101663611225677,-9.01816014071988,-0.326503126996091,0,0,2.89210233592881,-6.28969473468551,44.1703657039987,0,6.01564942251418,-14.5262166624462,0,-1.55945977790063,0,0,0,0,0,0,0
"210","1964-06",3.23918572080952,7.23277407581352,0,6.76337410466937,3.77080531107293,12.6212530697939,0,0,-5.62162162162163,13.9811980760822,-31.1800199023389,0,2.23705665918884,9.13498331112612,0,57.2954591192054,0,0,0,0,0,0,0
"211","1964-07",-4.27739527399191,-1.0107507997051,0,3.44656126197054,2.85139011854758,-1.14513863175869,0,0,-1.83276059564718,-2.44557399060134,38.2030112396454,0,-5.51130077523649,-4.00792857280123,0,-57.4120637771648,0,0,0,0,0,0,0
"212","1964-08",14.2953018481748,2.38257636888111,0,-4.37632514612178,0.368512463724852,2.69269799908654,0,0,-3.50058343057177,2.21195438458514,7.66358579838521,0,1.66548705311937,6.51363435521539,0,86.704952811826,0,0,0,0,0,0,0
"213","1964-09",-17.372350379377,-0.579393755531634,0,-3.35921985410282,-2.89093809106644,2.62991543529214,0,0,1.69286577992745,8.36779840338559,-0.398701025222166,0,-1.033431488433,-3.111776996755,0,-15.1821354593389,0,0,0,0,0,0,0
"214","1964-10",13.2867976957307,-6.27769141390819,0,-0.389182321566853,6.99943968610136,6.56055372251087,0,0,-1.30796670630202,-5.44954291293157,-23.4440231394483,0,7.62509006525651,8.98088283089568,0,4.26034547719333,0,0,0,0,0,0,0
"215","1964-11",2.13465809059016,3.8589118332354,0,-1.10731530977857,31.004761464944,3.19958188222981,0,0,-1.44578313253012,2.97568759973715,5.48152220449782,0,5.07202382172873,-0.262588310893995,0,-4.05350270681278,0,0,0,0,0,0,0
"216","1964-12",-0.940323843092214,2.4638265978504,0,5.90340586525553,-24.7713249076929,-1.22931493942619,0,0,-6.11246943765281,-6.25341841385596,3.26571989988086,0,0.625723393507375,-1.257185409192,0,26.8719302279489,0,0,0,0,0,0,0
"217","1965-01",-2.33923382626725,5.31619850104344,0,2.93873056672362,3.74629852043185,-4.77209755882018,0,0,6.38020833333333,-3.78257487359004,-1.67958533197154,0,6.3772964710546,9.64973688903493,0,-17.9209720961773,0,0,0,0,0,0,0
"218","1965-02",-3.45450779514829,0.169680513029645,0,1.17443350649682,1.08574573874424,6.31598241966266,0,0,1.95838433292534,6.93279434057604,-46.6997113562185,0,-3.11675066155335,-0.589568431004099,0,-7.67658884509333,0,0,0,0,0,0,0
"219","1965-03",6.24419240087317,5.20850943798473,0,-9.06381107889101,63.6277845650124,-0.478956545912288,0,0,-2.28091236494599,3.58189207069276,72.3015507567156,0,-6.55393565426998,-0.619278490085235,0,-8.77236194201381,0,0,0,0,0,0,0
"220","1965-04",16.9596824149146,1.8886873637835,0,21.2451286282884,-65.4525706918278,0.997150165660508,0,0,5.8968058968059,-15.3193430656934,73.7528215848064,0,0.0634806731432925,9.97412037410013,0,14.4852150569179,0,0,0,0,0,0,0
"221","1965-05",-5.5100017483888,-0.8149351985471,0,-3.80579211448007,-9.19819439006999,6.59015723601201,0,0,-6.61252900232018,-5.18263118198471,-30.2085296039268,0,-0.891226047227379,1.16648939791258,0,-5.78603354803524,0,0,0,0,0,0,0
"222","1965-06",-5.23743349891143,-4.98206340240317,0,-3.89462440323148,13.4297052490087,-0.585692950780938,0,0,9.68944099378883,6.17045454545455,0.898987935869655,0,-2.87015952234856,-4.36850067450352,0,-1.63855791865681,0,0,0,0,0,0,0
"223","1965-07",9.16747317428454,-0.708059641100154,0,2.13262279753987,-12.1563418838711,12.2684142336193,0,0,4.41676104190259,-0.331799207963178,-45.1808954499371,0,5.93106697695914,3.58389881745095,0,11.6902279711382,0,0,0,0,0,0,0
"224","1965-08",-1.546472186333,8.4704821910419,0,2.91967896368547,36.2254522329885,-21.2142887612424,0,0,-4.44685466377439,-1.3208762886598,92.4837727134993,0,-16.1129888373453,-7.4071870660891,0,2.07559153319742,0,0,0,0,0,0,0
"225","1965-09",-1.89554830329611,-5.0849269519452,0,1.42991394218658,4.43590021719828,23.4404016138506,0,0,5.67536889897844,-0.217651539884643,4.46952557091491,0,3.76514541631045,-0.605141964917666,0,-2.97231843097694,0,0,0,0,0,0,0
"226","1965-10",0.785166383492358,8.46736622065803,0,7.04936517178999,9.37478666470026,-2.38515608310078,0,0,0.537056928034361,1.55960301014287,19.8087295063162,0,-8.90169366583116,5.47105360565618,0,-4.67819940253658,0,0,0,0,0,0,0
"227","1965-11",7.56564509605794,9.67399261964928,0,-3.8859626896283,-5.49386855586799,1.04736325186965,0,0,-0.534188034188023,-1.76116838487974,59.1930503989518,0,-10.7391888958852,-7.93112503934477,0,2.67748856440121,0,0,0,0,0,0,0
"228","1965-12",2.26061050551001,6.43882304652266,0,-0.881228582437976,2.8180539874005,10.6578841558156,0,0,8.48549946294306,7.83777874945343,195.44055246689,0,-7.85125626419806,-4.35744724685871,0,5.96201808245324,0,0,0,0,0,0,0
"229","1966-01",-12.2214685587818,-18.7955359993329,0,5.75437591128776,3.32345080113426,1.2449712419506,0,0,-6.33663366336634,1.0339584389255,-92.3635789078099,0,39.4093557790313,24.7612137587667,0,4.95273043853364,0,0,0,0,0,0,0
"230","1966-02",15.107948162139,-11.1441197283548,0,-5.67387916836898,-7.73382262947385,4.03759800808528,0,0,10.8879492600423,-1.43473462426005,77.5917138461827,0,-18.5598108612886,-7.96168704114988,0,-1.73388369364127,0,0,0,0,0,0,0
"231","1966-03",-2.53828877946327,10.4315693318451,0,2.71371855064069,22.583514241803,5.11667035864415,0,0,-4.38512869399428,7.18648208469054,57.539609011167,0,81.8985493325573,7.22307712541692,0,1.10145764201583,0,0,0,0,0,0,0
"232","1966-04",3.13269710702551,-5.01285432067943,0,-9.38239889851402,-19.7552910236321,3.06721442265738,0,0,-1.09670987038883,10.5887939221273,0,0,-60.7897239079939,-5.1340426954694,0,-29.5327570706192,0,0,0,0,0,0,0
"233","1966-05",-2.66110807065421,2.55794125430927,0,0.537997373379014,20.7337788780118,18.5327147776996,0,0,1.00806451612903,-7.64276513525119,-19.4890162077898,0,43.848994766331,8.76894977190782,0,49.6076644889729,0,0,0,0,0,0,0
"234","1966-06",-9.03065916880139,8.52161265719493,0,-2.87725997256466,19.8150805455066,-1.53357757995604,0,0,1.09780439121756,-7.89400278940027,16.9214549713049,0,5.18929353053048,-69.0712156647726,0,-15.4673619174767,0,0,0,0,0,0,0
"235","1966-07",9.96151991289256,-4.13311233500048,0,2.76828716579093,8.81961533605465,6.84590842491579,0,0,3.25765054294175,1.13062790228144,1.39938482698733,0,5.20147700183333,412.531823952609,0,-18.3028126455732,0,0,0,0,0,0,0
"236","1966-08",-3.42425484641293,7.86244911580842,0,1.3089542363658,-5.09408913554029,5.23749363486417,0,0,3.63288718929254,-22.4695548013576,-3.76671798973371,0,12.6738195057764,-28.9722813359082,0,53.5312465500041,0,0,0,0,0,0,0
"237","1966-09",10.69977772895,-3.53668279561186,0,1.49711228571284,4.3506437486179,-1.81315245375114,0,0,-8.57933579335793,-2.76812153984807,7.56225196738742,0,37.4273894101656,0.794354048928273,0,-16.7019310266175,0,0,0,0,0,0,0
"238","1966-10",0.327193720327106,3.06795119883298,0,-7.58762924337013,-13.4402819407925,3.8927808626257,0,0,1.2108980827447,-7.7198093220339,-1.69357016838762,0,-33.0494338663429,-6.80797476934212,0,-8.5813962740279,0,0,0,0,0,0,0
"239","1966-11",-10.6764090917617,-2.53746053885696,0,-1.69974588169675,-4.49462805046465,4.31676867164574,0,0,3.58923230309073,1.32013201320131,-5.35077372804228,0,-31.8084458442259,-2.52587101614664,0,-9.30158799738119,0,0,0,0,0,0,0
"240","1966-12",0.713141927035489,5.86199482624406,0,-2.52803041788883,12.7557999744644,5.58565704381296,0,0,-3.46487006737247,-0.439031298682902,3.85266354775113,0,17.839765020747,-1.27784211135711,0,-1.05187388919565,0,0,0,0,0,0,0
"241","1967-01",7.60465535563439,-5.44065947343017,0,-7.50711608741166,-9.48572716744759,-1.95241484301705,0,0,3.88833499501494,24.0256045519203,2.41654000235804,0,14.9426179421132,17.9303579037154,0,30.1233901383786,0,0,0,0,0,0,0
"242","1967-02",-2.29264290281639,6.22131356569815,0,0.831336608080275,-1.94170278846878,0.934693284238722,0,0,0.767754318618053,-7.04209198302557,10.7781169703507,0,3.6539503393285,2.84328881949911,0,-20.1409936539769,0,0,0,0,0,0,0
"243","1967-03",12.5884718900416,-4.34380731581922,0,1.93833339268835,1.76687599962538,-5.64180925234039,0,0,-0.857142857142853,-3.5410240592227,-5.6849126122669,0,4.66640609577059,-3.196760003913,0,2.01480397622589,0,0,0,0,0,0,0
