"","FREQUENCY","TIME","AUS","AUT","BEL","CAN","CHE","CHL","CZE","DEU","DNK","EA19","ESP","EST","EU28","FIN","FRA","G-7","GBR","GRC","HUN","IND","IRL","ISR","ITA","JPN","KOR","LTU","LUX","LVA","NLD","NOR","NZL","OECD","OECDE","POL","PRT","SVK","SVN","SWE","TUR","USA","ZAF"
"291","M","1971-03",NA,-0.424936121,25.09631152,4.999046645,7.680728907,NA,NA,0.436894618,-21.22294467,6.833712984,-3.04152969,NA,2.385685885,-5.487717422,6.192479396,3.804682125,0.728803121,-10.49797294,NA,NA,-2.750658863,NA,-3.84134217,0.188607539,NA,NA,5.10198192,NA,NA,2.712630855,16.6503346,NA,NA,NA,NA,NA,NA,NA,NA,5.334962329,4.508196721
"292","M","1971-04",NA,10.49447714,-2.826165505,10.12628972,3.445946117,NA,NA,-1.204527791,8.877742147,3.624733475,6.609577251,NA,4.27184466,15.83803886,1.991220198,-1.520606178,5.737287272,33.68756692,NA,NA,3.554083345,NA,1.093035356,2.507761156,NA,NA,-5.627383403,NA,NA,9.333932166,6.23782422,NA,NA,NA,NA,NA,NA,NA,NA,-3.730910497,-18.62745098
"293","M","1971-05",NA,-8.429594222,4.771590352,-1.130282271,-0.130460489,NA,NA,4.725642425,-3.462638201,13.99176955,5.559281236,NA,5.027932961,112.5232407,-10.2817147,-2.11462933,-3.84541249,14.09890158,NA,NA,-3.612592276,NA,-3.080263595,-2.459777681,NA,NA,14.49875714,NA,NA,-0.110692332,-6.46277957,NA,NA,NA,NA,NA,NA,NA,NA,-1.87751004,6.265060241
"294","M","1971-06",NA,3.418794091,3.711419177,-4.580395724,-0.111256506,NA,NA,-2.85664871,-1.87082015,-14.62093863,-2.244998079,NA,-8.865248227,-76.73557634,-7.076025975,1.328642085,-2.766362634,14.99692223,NA,NA,-4.221824262,NA,-7.478449667,4.770280066,NA,NA,-7.69331198,NA,NA,-6.837575846,6.93786044,NA,NA,NA,NA,NA,NA,NA,NA,3.315256318,2.494331066
"295","M","1971-07",NA,3.598756314,-0.850416695,2.119680936,-0.055923678,NA,NA,15.53008601,8.125821471,-2.959830867,2.116798219,NA,7.19844358,-49.54347826,17.29006617,-0.333337197,16.24574786,-37.9658123,NA,NA,6.025043068,NA,15.35159341,-1.110560356,NA,NA,-4.880518357,NA,NA,15.91121575,1.492075938,NA,NA,NA,NA,NA,NA,NA,NA,-5.288699614,2.212389381
"296","M","1971-08",NA,-4.139697363,-3.822304698,-5.856724964,5.07802327,NA,NA,-14.34182086,10.22850343,-2.178649237,-0.380621038,NA,0,-13.26680104,-0.888449348,1.504681581,0.088676066,21.03878523,NA,NA,0.803255378,NA,0.048610775,-0.353882788,NA,NA,-2.005001742,NA,NA,-7.924253868,-2.556611353,NA,NA,NA,NA,NA,NA,NA,NA,4.674265398,5.411255411
"297","M","1971-09",NA,-4.949627257,11.20236148,23.07781304,0.551160473,NA,NA,2.94514816,-1.346073169,0.445434298,-9.244127566,NA,2.177858439,54.62701944,7.897599477,11.18288698,3.98688757,-9.815548701,NA,NA,0.858180052,NA,-9.254389981,4.678028024,NA,NA,9.730827937,NA,NA,-14.57902587,0.429402669,NA,NA,NA,NA,NA,NA,NA,NA,14.94505495,5.338809035
"298","M","1971-10",NA,10.11476307,-4.188040419,-3.931943008,1.523586619,NA,NA,-0.078609507,23.54282868,-0.22172949,1.026646151,NA,3.730017762,-5.292764697,-0.773190015,-1.699974098,5.060918463,9.03976147,NA,NA,-2.950716659,NA,9.767357963,-1.021282523,NA,NA,-6.550621834,NA,NA,-8.160087749,12.21969148,NA,NA,NA,NA,NA,NA,NA,NA,-3.06796454,-7.01754386
"299","M","1971-11",NA,-6.340873161,5.995053528,-1.840953885,-1.894008994,NA,NA,-6.98981631,-12.79884742,0.666666667,-1.898992975,NA,2.226027397,-5.233793311,-0.795257485,0.092253498,4.062930825,-2.609325292,NA,NA,6.554899705,NA,-0.212341646,32.58669933,NA,NA,0.162115019,NA,NA,2.28196752,1.391054921,NA,NA,NA,NA,NA,NA,NA,NA,-4.205146597,0
"300","M","1971-12",NA,0.846702152,25.7788573,-1.478169235,-4.818864072,NA,NA,-21.1869924,-15.58399088,3.973509934,-8.699187725,NA,8.040201005,-53.01797628,-4.415524411,-10.7979271,13.16240648,-1.966633882,NA,NA,13.4356764,NA,-3.213791991,-45.68255241,NA,NA,-3.240294544,NA,NA,3.7125347,3.821444857,NA,NA,NA,NA,NA,NA,NA,NA,-5.784350431,13.62683438
"301","M","1972-01",NA,10.4891719,-10.0626391,-7.469935245,9.849627184,NA,NA,34.35643464,-3.120762231,19.5329087,13.39073423,NA,0.465116279,1069.482337,2.513574916,4.626413311,-11.13559672,10.44734862,NA,NA,-0.061628377,NA,4.435183903,18.22385616,NA,NA,2.995790303,NA,NA,9.287194854,2.47884487,NA,NA,NA,NA,NA,NA,NA,NA,2.950526525,-10.33210332
"302","M","1972-02",NA,5.424093946,-3.725464347,-0.293676581,0.911773942,NA,NA,-9.860906296,-26.49074012,-4.795737123,6.547050116,NA,-6.327160494,-41.84762458,11.1005454,1.375946135,-5.633911965,-11.70815942,NA,NA,-10.55207299,NA,-3.887838255,6.977717354,NA,NA,19.61257248,NA,NA,-10.01339392,-1.026389193,NA,NA,NA,NA,NA,NA,NA,NA,1.833445913,-8.436213992
"303","M","1972-03",NA,-8.694334015,-0.791610496,9.063420442,4.929403976,NA,NA,12.2202725,3.508911442,-0.932835821,4.991738146,NA,3.624382208,-16.88430846,-5.199793451,1.588290216,6.553338261,8.181727693,NA,NA,6.977044448,NA,4.352697624,7.562892159,NA,NA,-5.758726144,NA,NA,2.275889552,2.056839167,NA,NA,NA,NA,NA,NA,NA,NA,-0.521178812,-3.820224719
"304","M","1972-04",NA,3.290348907,-0.14942691,-5.029233046,-11.19596642,NA,NA,-10.99713467,6.391128584,-1.31826742,-0.240820784,NA,7.154213037,1.793247109,-3.614385913,-0.519749349,12.62427746,3.326539991,NA,NA,2.632388058,NA,-10.3933174,1.443490244,NA,NA,-12.15273345,NA,NA,-3.031106789,-10.4107439,NA,NA,NA,NA,NA,NA,NA,NA,0.866831777,4.205607477
"305","M","1972-05",NA,-3.878021836,4.072544279,12.01446031,2.899135639,NA,NA,11.7484755,-5.330908818,2.671755725,0.374664838,NA,5.192878338,3.941195517,8.411779278,4.239190078,7.418052419,0.563079609,NA,NA,-2.461763034,NA,8.556175689,5.481339737,NA,NA,6.27304261,NA,NA,-23.19454282,3.561919612,NA,NA,NA,NA,NA,NA,NA,NA,1.983190103,5.829596413
"306","M","1972-06",NA,12.38262758,7.389188404,-1.930997232,12.68690822,NA,NA,1.362453977,34.2628534,6.87732342,4.396046838,NA,0.141043724,4.051265774,-3.675325974,-1.90533842,-4.166401223,-10.36128275,NA,NA,11.7432871,NA,-3.839688762,0.779832417,NA,NA,6.33506619,NA,NA,43.26699339,2.890170525,NA,NA,NA,NA,NA,NA,NA,NA,-2.157607186,3.813559322
"307","M","1972-07",NA,1.132029264,-0.99077934,-5.268158348,-12.61516809,NA,NA,-3.692978431,-5.506242646,0.52173913,3.832703911,NA,-3.23943662,-0.539940485,0.786537677,0.309183553,-6.601076913,13.98373152,NA,NA,-1.43724165,NA,1.425375733,1.240726063,NA,NA,-1.341922984,NA,NA,-9.892285787,4.226193768,NA,NA,NA,NA,NA,NA,NA,NA,1.268218815,-0.612244898
"308","M","1972-08",NA,-3.06640474,2.426096352,-11.27051265,4.7254607,NA,NA,8.054009478,16.05267829,-0.692041522,-2.328950192,NA,0.291120815,-4.178558102,2.214687105,1.900448588,0.512455516,-10.38921315,NA,NA,-2.51944245,NA,0.049970911,4.154832508,NA,NA,6.651555391,NA,NA,7.520111402,-6.068459227,NA,NA,NA,NA,NA,NA,NA,NA,2.037383178,-2.464065708
"309","M","1972-09",NA,-32.08743364,-5.983425052,21.21385863,-2.905449129,NA,NA,-10.94777955,-6.764922914,-5.923344948,6.215580955,NA,-5.95065312,4.841096144,-3.385695885,-0.666203228,-5.077184535,1.586184305,NA,NA,1.849734347,NA,8.291531842,-1.005768006,NA,NA,-8.198332905,NA,NA,8.416788033,16.15036187,NA,NA,NA,NA,NA,NA,NA,NA,-1.080784026,-2.947368421
"310","M","1972-10",NA,60.67833399,4.117526195,8.316778161,-1.886471218,NA,NA,7.287645226,8.695375965,11.85185185,-1.623212518,NA,12.5,9.486031096,5.637484918,3.962509984,11.52555017,12.29496606,NA,NA,9.996216772,NA,-8.130904935,3.119550561,NA,NA,6.281315134,NA,NA,-4.736305569,-1.76934907,NA,NA,NA,NA,NA,NA,NA,NA,4.009259259,-0.21691974
"311","M","1972-11",NA,35.22068135,3.388659651,-0.298194613,6.310260714,NA,NA,1.176266051,3.272005133,7.284768212,-0.301558135,NA,3.017832647,4.845439835,1.372760539,2.627953063,0.274247492,6.191419316,NA,NA,-4.343616212,NA,3.313510959,1.824859033,NA,NA,-8.738759252,NA,NA,-2.262980908,6.684434611,NA,NA,NA,NA,NA,NA,NA,NA,3.320573311,7.608695652
"312","M","1972-12",NA,42.13253728,1.329738802,0.586910274,4.12582822,NA,NA,-0.433303113,5.752193182,18.36419753,12.93168607,NA,8.255659121,22.6941466,1.169859088,2.955431716,1.640984591,21.51460273,NA,NA,-6.262685725,NA,22.63192081,2.607755845,NA,NA,22.96978523,NA,NA,12.49518069,-2.560665297,NA,NA,NA,NA,NA,NA,NA,NA,2.13682578,8.282828283
"313","M","1973-01",NA,-59.84880746,-1.127953413,-3.760932582,5.021388093,NA,NA,6.082757653,-1.340464423,-17.07953064,5.045369356,NA,-8.241082411,2.179544829,-1.867179981,-1.208084204,-4.771280436,-26.78412965,NA,NA,4.427905317,NA,1.733897745,-3.93134379,NA,NA,-12.91396912,NA,NA,-2.198779721,22.35967107,NA,NA,NA,NA,NA,NA,NA,NA,0.835161127,6.529850746
"314","M","1973-02",NA,2.420802316,-4.47961399,7.252184704,-15.28186156,NA,NA,3.183537653,2.730722019,-6.132075472,-10.67100961,NA,-0.670241287,12.00204038,1.807431486,0.511350451,4.4452102,4.807625126,NA,NA,19.23789873,NA,-31.50716497,4.348633237,NA,NA,5.495022425,NA,NA,-0.410958904,-8.256816486,0.254414948,-4.922191011,NA,NA,NA,NA,0.927081166,NA,1.405504894,-2.276707531
"315","M","1973-03",NA,3.090480837,4.323627575,21.34488827,6.481487797,NA,NA,-10.58042648,-10.82220632,4.857621441,1.78135715,NA,0.944669366,-2.141743692,1.844155129,4.210795973,2.230287034,13.21646061,NA,NA,-3.208638037,NA,-4.57289021,1.179142195,NA,NA,0.87604324,NA,NA,3.438789546,-8.655500277,3.893916398,-3.086685064,NA,NA,NA,NA,-31.14704962,NA,5.915353519,-3.76344086
"316","M","1973-04",NA,-2.876427475,-6.172481467,-10.62428607,-7.256667617,NA,NA,0.622504177,-4.813073529,-6.230031949,-0.13779605,NA,-5.882352941,-22.13178148,0.366206319,-2.907960461,-6.673981798,3.649432022,NA,NA,-10.90631687,NA,6.260529682,1.515249398,NA,NA,5.842003951,NA,NA,5.186170213,-4.332796041,-2.971199842,-0.795814343,NA,NA,NA,NA,4.762227063,NA,-3.85574077,2.048417132
"317","M","1973-05",NA,-0.668094875,2.090562792,-18.87440403,7.5092552,NA,NA,-7.510107967,33.25628279,-2.214650767,-3.527090907,NA,-1.988636364,-17.60812051,-1.009788214,-0.681693601,-3.464969915,-18.06774039,NA,NA,35.78686624,NA,9.628110094,2.863326647,NA,NA,-1.505545664,NA,NA,-3.666245259,-2.113217947,-0.48251149,-0.908013289,NA,NA,NA,NA,5.492061123,NA,0.510410759,3.467153285
"318","M","1973-06",NA,2.194118852,-3.276001868,9.966299523,-11.41281941,NA,NA,1.742845687,-5.912647298,2.613240418,2.72750325,NA,-1.014492754,17.65979056,1.359438543,-3.833659919,-2.056168506,25.44273781,NA,NA,-35.85419141,NA,-0.808133851,-2.911780906,NA,NA,-7.193325144,NA,NA,3.149606299,-0.774363371,-3.695745719,-0.038670934,NA,NA,NA,NA,-2.276356804,NA,-6.255037885,-4.938271605
"319","M","1973-07",NA,-0.236775157,2.837313753,-7.200607941,2.055664237,NA,NA,-1.66631888,3.42311638,-3.056027165,-7.678077303,NA,2.049780381,-4.184480683,9.599114361,-0.392721643,3.672006437,-13.17781448,NA,NA,31.32634174,NA,17.11704214,0.673719682,NA,NA,5.31702235,NA,NA,5.597964377,1.925439311,-0.387034438,5.329682626,NA,NA,NA,NA,4.975606528,NA,-2.390369733,6.67903525
"320","M","1973-08",NA,0.148741629,4.515269322,-1.024284813,-3.56887041,NA,NA,-2.975718756,-6.886230558,-0.175131349,-3.17538716,NA,3.730272597,0.703252357,-13.39255106,-3.332730073,9.16531433,0.923694712,NA,NA,20.1614372,NA,-5.814558187,1.500125649,NA,NA,0.692919644,NA,NA,1.325301205,1.594911083,-3.079730158,-4.219141997,NA,NA,NA,NA,-7.651215082,NA,-3.796687808,0.173913043
"321","M","1973-09",NA,10.09140078,-6.306025699,8.843315972,1.040272303,NA,NA,-1.671053419,13.26409937,13.68421053,25.18944524,NA,-2.766251729,51.71458467,-1.053189609,0.957584249,-15.40847983,22.17401566,NA,NA,-6.530187496,NA,8.212529847,-1.497438176,NA,NA,1.901559994,NA,NA,-15.57669441,-1.067112311,1.356790764,0.208217667,NA,NA,NA,NA,-2.822482844,NA,1.886274151,1.388888889
"322","M","1973-10",NA,-5.640164124,6.950031394,-3.031851261,-0.022449252,NA,NA,-4.515413925,-0.223047119,0.154320988,4.205158514,NA,0.426742532,-33.36976374,3.613244276,-8.575306193,-0.076405868,-13.41638718,NA,NA,-31.4475179,NA,-9.353437074,-2.349302317,NA,NA,-0.612602698,NA,NA,3.661971831,5.919496602,-8.035215486,-2.335474474,NA,NA,NA,NA,10.94673974,NA,-12.37530332,-0.342465753
"323","M","1973-11",NA,8.274433439,-10.21613597,5.435969929,-7.479787473,NA,NA,-3.821877638,-15.24518251,-3.389830508,2.270259717,NA,-1.841359773,-10.27483938,-0.242686652,1.758452459,-0.237039303,-7.226488404,NA,NA,5.38602982,NA,-18.32220628,1.722888856,NA,NA,-8.082184821,NA,NA,-3.260869565,3.042302615,1.392277459,-4.833388839,NA,NA,NA,NA,-1.119303408,NA,4.102564103,-1.030927835
"324","M","1973-12",NA,-9.515291966,-20.33341617,-1.788043147,1.519816624,NA,NA,-28.396012,-14.45343232,-9.090909091,-2.171303999,NA,-7.647907648,-17.57751258,-8.924535735,-8.716066626,-5.8021001,8.920180205,NA,NA,-1.850289877,NA,32.15331448,-32.13467037,NA,NA,-23.66044411,NA,NA,-19.94382022,4.533080246,-8.788463764,-6.38520658,NA,NA,NA,NA,-3.843138524,NA,-5.300492611,-23.4375
"325","M","1974-01",NA,0.561454728,23.72914101,5.149048127,-6.14715293,NA,NA,14.37177508,-11.38050131,-0.526315789,-11.71692765,NA,-15,-7.04838535,15.74921459,2.473305331,-27.81122864,-10.49511047,NA,NA,-30.67036346,NA,8.266270489,10.62009828,NA,NA,44.11634152,NA,NA,4.385964912,-7.641561764,2.312541601,3.634027928,NA,NA,NA,NA,-7.910249495,NA,-0.135247607,14.51247166
"326","M","1974-02",NA,-9.682811646,9.516026263,-3.583273337,-30.85165608,NA,NA,5.481337013,24.64524196,-0.352733686,2.599392382,NA,7.536764706,-4.294325762,-11.5182388,-7.31543596,19.26284941,-6.10558198,NA,NA,26.24828067,NA,-21.24760257,-25.75229642,NA,NA,-29.79660988,NA,NA,28.40336134,5.198579312,-6.987508454,-5.413199963,NA,NA,NA,NA,-10.78926805,NA,-4.875507865,6.336633663
"327","M","1974-03",NA,5.499565801,-5.020096709,-5.972506151,53.08078729,NA,NA,5.224317538,10.31411925,3.362831858,3.921247673,NA,5.47008547,6.128539986,-4.202633314,0.213790278,4.158397127,-17.28582909,NA,NA,15.16254915,NA,-11.30243468,9.717496338,NA,NA,79.41086999,NA,NA,3.926701571,-6.762594156,0.616908286,0.120552398,NA,NA,NA,NA,21.76692844,NA,0.416164714,2.420856611
"328","M","1974-04",NA,-1.245941979,5.810797861,2.532156434,8.26239539,NA,NA,6.299035456,-9.809465182,-2.739726027,-11.36150455,NA,-2.593192869,16.51884944,1.827660085,-0.084103218,-9.191543417,-9.618637545,NA,NA,2.481459435,NA,-5.058641772,6.565544428,NA,NA,-37.04826089,NA,NA,12.0906801,6.712809648,0.335626297,0.971805378,NA,NA,NA,NA,57.23037296,NA,-1.265132512,0.363636364
"329","M","1974-05",NA,-7.644413218,-2.901295923,6.768922128,3.099748698,NA,NA,4.585670508,7.292467748,-2.288732394,-1.025694436,NA,-1.663893511,7.047082118,11.82265636,1.500829089,3.886890488,3.980188922,NA,NA,-0.894428302,NA,18.30108169,-6.593331247,NA,NA,17.96887703,NA,NA,-13.37078652,4.767398985,1.289237933,6.367909584,NA,NA,NA,NA,-24.20901348,NA,-0.684855849,2.536231884
"330","M","1974-06",NA,-1.818713919,0.269881096,-6.790505185,-11.29894975,NA,NA,-10.19517123,-49.40065266,5.225225225,11.74521265,NA,6.091370558,2.465996025,-14.68560444,-0.099464216,11.60911801,5.927568641,NA,NA,-2.236794703,NA,10.45900586,20.51395776,NA,NA,1.918065942,NA,NA,-8.560311284,12.24245575,-0.42223485,-3.74618553,NA,NA,NA,NA,-1.983083007,NA,-0.778556334,1.590106007
"331","M","1974-07",NA,-2.48015919,1.754120224,9.081630049,-1.156237879,NA,NA,13.06315587,-8.640469255,1.369863014,-3.327718963,NA,-2.711323764,16.64046474,-7.957069722,0.268176901,-6.876938987,-0.970249669,NA,NA,4.687112807,NA,-12.51263939,5.56127698,NA,NA,8.404174385,NA,NA,11.63120567,-20.39860476,0.419601402,-2.213499681,NA,NA,NA,NA,9.627587616,NA,-0.235399619,-0.52173913
"332","M","1974-08",NA,18.71693881,-6.373630184,3.765088425,-3.794583552,NA,NA,3.462837872,-2.184051444,1.013513514,1.298576478,NA,1.31147541,10.74729646,3.136542537,11.29639832,-4.451230798,8.61215917,NA,NA,10.23635754,NA,6.79770076,4.31662259,NA,NA,5.065415826,NA,NA,1.65184244,5.497868275,10.91499526,3.708449261,NA,NA,NA,NA,39.80553743,NA,16.53932584,-5.06993007
"333","M","1974-09",NA,-12.69988519,4.006267957,-10.16626275,1.723758829,NA,NA,-5.465808111,-2.367035018,-4.013377926,-4.155984943,NA,4.692556634,-9.687086685,5.24108663,-8.545401269,12.78450363,-4.99824105,NA,NA,-5.326337766,NA,-4.605315847,4.596066464,NA,NA,-2.549576204,NA,NA,2,-14.04772826,-8.014398994,-0.078119685,NA,NA,NA,NA,-1.603666714,NA,-13.58465098,0.73664825
"334","M","1974-10",NA,-2.260696394,-0.493642288,-12.45106404,-4.611950926,NA,NA,-3.33062474,-7.840018399,-2.43902439,-7.969746274,NA,-11.90108192,0.296041818,-9.494740198,-9.576827691,-9.222842422,-6.846393663,NA,NA,-7.749775151,NA,-25.69179494,3.958227799,NA,NA,0.443825156,NA,NA,-13.23529412,-17.7668635,-9.717399457,-11.72416882,NA,NA,NA,NA,-56.14948314,NA,-11.43590316,5.118829982
"335","M","1974-11",NA,2.288033858,-1.063241505,-4.5046078,-7.741171221,NA,NA,2.788619434,15.05106883,0.714285714,2.95071448,NA,-1.228070175,5.507514108,-6.744095944,-7.288719995,-5.42049002,10.24292656,NA,NA,-7.264484074,NA,-4.586021444,0.584521795,NA,NA,2.574927547,NA,NA,10.31073446,8.070482076,-6.611765833,-1.659483395,NA,NA,NA,NA,24.71893398,NA,-11.06072058,1.217391304
"336","M","1974-12",NA,-24.42253502,-2.517988544,2.069638301,-3.697029703,NA,NA,-4.002612403,27.6740022,-7.624113475,-5.963550025,NA,-1.420959147,-19.76290399,21.00711001,2.922682146,4.50090018,16.63378057,NA,NA,-1.645849542,NA,-4.656861365,4.083779721,NA,NA,-6.754094702,NA,NA,3.841229193,2.115828949,2.156034516,2.716347469,NA,NA,NA,NA,-1.198101484,NA,1.827195467,-8.24742268
"337","M","1975-01",NA,57.2540801,4.231921735,2.574659236,6.69129792,NA,NA,3.061104663,73.81865529,13.62763916,5.381190742,NA,12.25225225,28.08732009,-20.57586516,4.215493795,-0.363705972,53.87110291,NA,NA,-4.513144365,NA,-1.136362443,-1.846336062,NA,NA,5.452698665,NA,NA,-1.233045623,0.537659458,4.984334204,-0.996957579,NA,NA,NA,NA,52.38691553,NA,10.6829879,6.554307116
"338","M","1975-02",NA,7.243633411,1.914303662,22.67345183,5.568867438,NA,NA,7.079076659,-32.50834658,6.587837838,10.96537627,NA,-1.284109149,17.65034734,29.38321577,12.64274479,-3.266090298,10.62961618,NA,NA,-7.606659609,NA,14.78349381,-0.136556954,NA,NA,8.892643822,NA,NA,1.373283396,-11.06206671,12.34084012,10.55536053,NA,NA,NA,NA,-10.62425225,NA,14.50295337,-1.230228471
"339","M","1975-03",NA,-10.01487078,-3.767864533,-12.78030312,-11.87027409,NA,NA,3.36926204,-9.002540647,-9.667194929,-15.0696887,NA,-6.341463415,10.84997346,-14.98853403,-11.46836539,-5.163853029,-37.43521691,NA,NA,-4.165891039,NA,11.99372013,-1.963008447,NA,NA,-10.40667864,NA,NA,-1.108374384,2.933626033,-11.12118021,-4.324891062,NA,NA,NA,NA,-6.513550541,NA,-16.45263967,-1.423487544
"340","M","1975-04",NA,-12.65002016,6.894263094,-1.694801715,-7.893385848,NA,NA,5.240261996,6.952197859,6.49122807,7.144077801,NA,-1.041666667,-15.53794897,-1.987405654,-2.355682165,-7.015706806,22.42454112,NA,NA,6.221781098,NA,-2.598294784,1.655532951,NA,NA,-17.37327737,NA,NA,0.124533001,2.409935175,-2.174602476,-0.204740972,NA,NA,NA,NA,-3.161589762,NA,-4.269574356,9.747292419
"341","M","1975-05",NA,14.71824057,-3.980592452,2.721635434,-9.194498511,NA,NA,-2.246456363,3.017770537,-6.589785832,-8.74822119,NA,-2.105263158,-12.89185063,2.420486649,3.13942959,4.954954955,-6.057575265,NA,NA,-2.36610957,NA,-13.25943895,1.04148809,NA,NA,21.32585218,NA,NA,4.726368159,0.169290048,2.227659468,-2.645827622,NA,NA,NA,NA,-8.622070035,NA,5.983257856,-1.644736842
"342","M","1975-06",NA,-1.284841517,1.688136635,6.644377222,58.49433611,NA,NA,6.600204695,20.61911426,5.996472663,15.17813434,NA,10.03584229,-1.519780298,10.10802057,5.079946937,9.549356223,-18.47648192,NA,NA,22.23445313,NA,14.19082468,1.128286692,NA,NA,-1.79131274,NA,NA,0.356294537,0.562088061,5.406173168,10.11611546,NA,NA,NA,NA,24.56887803,NA,4.169364237,-2.508361204
"343","M","1975-07",NA,-5.125297157,-0.166805574,2.229410301,-10.84855313,NA,NA,-1.645091797,14.70937574,2.163061564,4.769532598,NA,3.25732899,5.317815654,-0.724871915,6.768577241,5.876591577,37.31461644,NA,NA,-19.00781123,NA,-4.719573944,2.004972751,NA,NA,2.532347981,NA,NA,-4.023668639,-2.571147289,6.247082527,-0.51297276,NA,NA,NA,NA,-2.309929095,NA,11.63455562,2.744425386
"344","M","1975-08",NA,10.37869473,31.4176784,0.343182593,33.0157575,NA,NA,6.664276314,7.321360099,13.02931596,12.91086779,NA,-0.788643533,-7.759177202,6.797776132,-1.931060724,-17.29879741,23.56818674,NA,NA,-2.177416068,NA,-3.514392486,-3.646893879,NA,NA,-1.041590704,NA,NA,7.028360049,64.79162752,-0.720293195,4.682918369,NA,NA,NA,NA,11.63167947,NA,-2.928404409,-3.005008347
"345","M","1975-09",NA,-5.656418511,-14.01528103,-2.709389478,-16.00821465,NA,NA,6.005667987,5.985090293,-15.129683,-27.50436329,NA,8.108108108,-1.782563605,-3.429878049,3.952475983,41.94630872,-5.759711992,NA,NA,11.29376671,NA,-9.425081672,3.74609537,NA,NA,-6.88824377,NA,NA,8.755760369,-20.35004951,2.555308584,0.450621712,NA,NA,NA,NA,-4.292738985,NA,4.37026841,16.5232358
"346","M","1975-10",NA,2.52494456,0.649829068,7.902019447,-26.54753752,NA,NA,3.255335079,12.98444689,7.809847199,21.93929321,NA,-11.17647059,1.294230305,4.913180742,1.006302961,-29.07801418,0.527830688,NA,NA,2.652440694,NA,20.54394666,3.482718903,NA,NA,7.14939837,NA,NA,10.27542373,-15.57772335,1.081540551,0.933253401,NA,NA,NA,NA,-9.316893883,NA,-0.120892406,-0.886262925
"347","M","1975-11",NA,-1.282535185,5.045237536,7.51163946,12.69937075,NA,NA,-2.534199989,10.12243369,-2.834645669,5.509545949,NA,2.483443709,-53.63301741,2.270453263,1.102542423,6,-3.526177249,NA,NA,7.281526377,NA,-1.648932808,-4.060952174,NA,NA,1.306905137,NA,NA,-9.990393852,-8.716979867,0.892888243,0.194831983,NA,NA,NA,NA,-0.74508101,NA,1.947623239,-17.13859911
"348","M","1975-12",NA,4.188233466,-0.423911481,24.73109036,15.86607171,NA,NA,-4.832688664,-0.928735093,4.051863857,-2.354850295,NA,4.684975767,24.07075953,5.939989554,1.213766016,4.926624738,71.67482643,NA,NA,4.409338847,NA,-7.280813061,-17.87257101,NA,NA,6.927534247,NA,NA,5.656350053,-9.398114934,1.544921911,1.314119223,NA,NA,NA,NA,13.35465884,NA,3.291958985,-10.07194245
"349","M","1976-01",NA,11.19502705,-0.011094607,-42.99596816,-10.78921988,NA,NA,-1.393400158,0.962283351,1.869158879,2.946056,NA,1.543209877,30.23816582,8.879445625,-1.468390718,5.094905095,-59.0791644,NA,NA,22.98529785,NA,22.40261242,-4.470412504,NA,NA,9.020379471,NA,NA,-4.848484848,0.285207436,-1.420294939,4.411393818,NA,NA,NA,NA,-3.496319137,NA,1.786833856,7.4
"350","M","1976-02",NA,16.35066509,-6.846751301,2.835207351,4.751375833,NA,NA,5.712488621,5.297253207,-7.645259939,-15.34224397,NA,-6.686930091,-5.93279695,-11.45746974,2.359048948,-8.460076046,14.89047647,NA,NA,56.04659908,NA,7.890142565,1.978992064,NA,NA,-12.41302424,NA,NA,9.872611465,-3.070750277,2.215438333,-1.310823715,NA,NA,NA,NA,4.607514688,NA,4.013961606,0
"351","M","1976-03",NA,-16.150492,8.132023461,13.73963906,-18.73635867,NA,NA,-5.311573036,1.452513217,8.112582781,9.869983701,NA,5.048859935,7.505121584,-0.240564679,0.787603629,4.465212876,46.23861092,NA,NA,-69.20360172,NA,-4.979848388,2.592994737,NA,NA,-3.595440821,NA,NA,-3.574879227,5.332509138,0.733958314,-2.457828959,NA,NA,NA,NA,-3.77841243,NA,0.67114094,-3.538175047
"352","M","1976-04",NA,2.811389249,-3.076172098,9.416872327,21.98137502,NA,NA,2.993148293,-13.84157953,0.765696784,9.086727924,NA,4.031007752,4.943430084,9.732430364,0.814031136,10.73558648,-25.58344981,NA,NA,65.88431568,NA,3.018289498,1.483671707,NA,NA,4.05373869,NA,NA,2.605210421,-2.891914459,1.017531934,5.645500349,NA,NA,NA,NA,8.237137003,NA,-1.970588235,12.16216216
"353","M","1976-05",NA,0.029963116,6.670650455,-4.879488905,-2.509832478,NA,NA,1.714414473,-0.404416711,4.255319149,1.292845411,NA,3.129657228,10.15235197,0.930348848,-2.389220126,-0.26929982,31.20467066,NA,NA,3.385629258,NA,-9.457468614,-4.313531257,NA,NA,5.544580457,NA,NA,4.296875,-6.554529795,-2.060880337,0.031275368,NA,NA,NA,NA,-0.455094504,NA,-2.380238024,-15.14629948
