Timestamp,Route,Link,Direction,STT,AccSTT,TCS1,TCS2
20151120-1606,19, 7, 1, 323, 567,26,197
20151120-1606,19, 7, 2,  54, 197,197,26
20151120-1606,20, 1, 1,  43,  43,70,163
20151120-1606,20, 1, 2,  43,  43,163,70
20151120-1606,20, 2, 1,  21,  64,163,801
20151120-1606,20, 2, 2,  21,  64,801,163
20151120-1606,20, 3, 1,   6,  70,801,301
20151120-1606,20, 3, 2,   6,  70,301,801
20151120-1606,20, 4, 1,  49, 119,301,39
20151120-1606,20, 4, 2,  49, 119,39,301
20151120-1606,20, 5, 1,  97, 216,39,269
20151120-1606,20, 5, 2,  13, 132,269,39
20151120-1606,20, 6, 1,  82, 298,269,146
20151120-1606,20, 6, 2,  36, 168,146,269
20151120-1606,20, 7, 1, 118, 416,146,288
20151120-1606,20, 7, 2,  17, 185,288,146
20151120-1606,20, 8, 1,  33, 449,288,232
20151120-1606,20, 8, 2,  32, 217,232,288
20151120-1606,20, 9, 1,  60, 509,232,196
20151120-1606,20, 9, 2,  26, 243,196,232
20151120-1606,20,10, 1,   7, 516,196,197
20151120-1606,20,10, 2,   6, 249,197,196
20151120-1606,20,11, 1,  47, 563,197,200
20151120-1606,20,11, 2,  46, 295,200,197
20151120-1606,20,12, 1,  39, 602,200,201
20151120-1606,20,12, 2,   6, 301,201,200
20151120-1606,20,13, 1,  44, 646,201,60
20151120-1606,20,13, 2,  42, 343,60,201
20151120-1606,20,14, 1,  22, 668,60,58
20151120-1606,20,14, 2,  21, 364,58,60
20151120-1606,20,15, 1,  32, 700,58,61
20151120-1606,20,15, 2,  27, 391,61,58
20151120-1606,20,16, 1,  28, 728,61,55
20151120-1606,20,16, 2,  12, 403,55,61
20151120-1606,20,17, 1,  35, 763,55,67
20151120-1606,20,17, 2,  11, 414,67,55
20151120-1606,20,18, 1,  46, 809,67,63
20151120-1606,20,18, 2,  19, 433,63,67
20151120-1606,20,19, 1,  50, 859,63,750
20151120-1606,20,19, 2,  45, 478,750,63
20151120-1606,20,20, 1,  12, 871,750,66
20151120-1606,20,20, 2,  11, 489,66,750
20151120-1606,20,21, 1,  50, 921,66,65
20151120-1606,20,21, 2,  50, 539,65,66
20151120-1606,20,22, 1,  51, 972,65,64
20151120-1606,20,22, 2,  26, 565,64,65
20151120-1606,20,23, 1, 151,1123,64,691
20151120-1606,20,23, 2,  23, 588,691,64
20151120-1606,20,24, 1,  61,1184,691,179
20151120-1606,20,24, 2,  53, 641,179,691
20151120-1606,20,25, 1,  53,1237,179,180
20151120-1606,20,25, 2,  53, 694,180,179
20151120-1606,20,26, 1,  52,1289,180,181
20151120-1606,20,26, 2,  26, 720,181,180
20151120-1606,20,27, 1,  38,1327,181,508
20151120-1606,20,27, 2,  32, 752,508,181
20151120-1606,20,28, 1,  46,1373,508,4029
20151120-1606,20,28, 2,  45, 797,4029,508
20151120-1606,20,29, 1,  14,1387,4029,4030
20151120-1606,20,29, 2,  13, 810,4030,4029
20151120-1606,20,30, 1, 199,1586,4030,4039
20151120-1606,20,30, 2, 198,1008,4039,4030
20151120-1606,20,31, 1,  72,1658,4039,4035
20151120-1606,20,31, 2,  72,1080,4035,4039
20151120-1606,21, 1, 1,  20,  20,70,163
20151120-1606,21, 1, 2,  19,  19,163,70
20151120-1606,21, 2, 1,  37,  57,163,39
20151120-1606,21, 2, 2,  37,  56,39,163
20151120-1606,21, 3, 1,  76, 133,39,146
20151120-1606,21, 3, 2,  25,  81,146,39
20151120-1606,21, 4, 1,  20, 153,146,439
20151120-1606,21, 4, 2,  13,  94,439,146
20151120-1606,21, 5, 1,  19, 172,439,188
20151120-1606,21, 5, 2,  18, 112,188,439
20151120-1606,21, 6, 1,  19, 191,188,185
20151120-1606,21, 6, 2,  14, 126,185,188
20151120-1606,21, 7, 1,  12, 203,185,232
20151120-1606,21, 7, 2,  11, 137,232,185
20151120-1606,21, 8, 1,  23, 226,232,196
20151120-1606,21, 8, 2,  12, 149,196,232
20151120-1606,21, 9, 1,   6, 232,196,197
20151120-1606,21, 9, 2,   5, 154,197,196
20151120-1606,21,10, 1,  30, 262,197,200
20151120-1606,21,10, 2,  29, 183,200,197
20151120-1606,21,11, 1,  19, 281,200,201
20151120-1606,21,11, 2,   5, 188,201,200
20151120-1606,21,12, 1,  42, 323,201,140
20151120-1606,21,12, 2,   9, 197,140,201
20151120-1606,21,13, 1,  22, 345,140,416
20151120-1606,21,13, 2,  19, 216,416,140
20151120-1606,21,14, 1,  45, 390,416,121
20151120-1606,21,14, 2,  45, 261,121,416
20151120-1606,21,15, 1,  21, 411,121,128
20151120-1606,21,15, 2,  15, 276,128,121
20151120-1606,21,16, 1,  24, 435,128,67
20151120-1606,21,16, 2,  23, 299,67,128
20151120-1606,21,17, 1,  16, 451,67,63
20151120-1606,21,17, 2,  15, 314,63,67
20151120-1606,21,18, 1,  42, 493,63,750
20151120-1606,21,18, 2,  36, 350,750,63
20151120-1606,21,19, 1,  10, 503,750,66
20151120-1606,21,19, 2,   9, 359,66,750
20151120-1606,21,20, 1,  15, 518,66,346
20151120-1606,21,20, 2,  14, 373,346,66
20151120-1606,21,21, 1,  20, 538,346,906
20151120-1606,21,21, 2,  19, 392,906,346
20151120-1606,21,22, 1,  12, 550,906,65
20151120-1606,21,22, 2,   7, 399,65,906
20151120-1606,21,23, 1,  46, 596,65,64
20151120-1606,21,23, 2,  21, 420,64,65
20151120-1606,21,24, 1,  30, 626,64,691
20151120-1606,21,24, 2,  18, 438,691,64
20151120-1606,21,25, 1,  59, 685,691,179
20151120-1606,21,25, 2,  35, 473,179,691
20151120-1606,21,26, 1,  46, 731,179,180
20151120-1606,21,26, 2,  42, 515,180,179
20151120-1606,21,27, 1,  24, 755,180,181
20151120-1606,21,27, 2,  21, 536,181,180
20151120-1606,21,28, 1,  26, 781,181,508
20151120-1606,21,28, 2,  25, 561,508,181
20151120-1606,21,29, 1,  37, 818,508,4029
20151120-1606,21,29, 2,  36, 597,4029,508
20151120-1606,21,30, 1,  12, 830,4029,4030
20151120-1606,21,30, 2,  11, 608,4030,4029
20151120-1606,21,31, 1, 159, 989,4030,4039
20151120-1606,21,31, 2, 158, 766,4039,4030
20151120-1606,21,32, 1,  58,1047,4039,4035
20151120-1606,21,32, 2,  58, 824,4035,4039
20151120-1606,21,33, 1,  20,1067,4035,4064
20151120-1606,21,33, 2,  19, 843,4064,4035
20151120-1606,22, 1, 1, 131, 131,142,720
20151120-1606,22, 1, 2,  68,  68,720,142
20151120-1606,22, 2, 1,  96, 227,720,54
20151120-1606,22, 2, 2, 102, 170,54,720
20151120-1606,22, 3, 1,  16, 243,54,46
20151120-1606,22, 3, 2, 107, 277,46,54
20151120-1606,22, 4, 1, 129, 372,46,47
20151120-1606,22, 4, 2,  28, 305,47,46
20151120-1606,22, 5, 1, 378, 750,47,395
20151120-1606,22, 5, 2, 223, 528,395,47
20151120-1606,22, 6, 1, 155, 905,395,679
20151120-1606,22, 6, 2, 155, 683,679,395
20151120-1606,22, 7, 1,  53, 958,679,390
20151120-1606,22, 7, 2,  53, 736,390,679
20151120-1606,23, 1, 1, 150, 150,142,720
20151120-1606,23, 1, 2, 119, 119,720,142
20151120-1606,23, 2, 1, 138, 288,720,47
20151120-1606,23, 2, 2, 104, 223,47,720
20151120-1606,23, 3, 1, 378, 666,47,395
20151120-1606,23, 3, 2, 223, 446,395,47
20151120-1606,23, 4, 1, 100, 766,395,390
20151120-1606,23, 4, 2, 155, 601,390,395
20151120-1606,23, 5, 1, 195, 961,390,679
20151120-1606,23, 5, 2, 114, 715,679,390
20151120-1606,24, 1, 1, 309, 309,142,126
20151120-1606,24, 1, 2,  21,  21,126,142
20151120-1606,24, 2, 1, 161, 470,126,35
20151120-1606,24, 2, 2,  11,  32,35,126
20151120-1606,24, 3, 1,  46, 516,35,48
20151120-1606,24, 3, 2,  26,  58,48,35
20151120-1606,24, 4, 1,  95, 611,48,49
20151120-1606,24, 4, 2,  13,  71,49,48
20151120-1606,24, 5, 1,  10, 621,49,50
20151120-1606,24, 5, 2,  10,  81,50,49
20151120-1606,24, 6, 1,  86, 707,50,272
20151120-1606,24, 6, 2,   6,  87,272,50
20151120-1606,24, 7, 1,   7, 714,272,644
20151120-1606,24, 7, 2,   7,  94,644,272
20151120-1606,24, 8, 1,  81, 795,644,229
20151120-1606,24, 8, 2,   5,  99,229,644
20151120-1606,24, 9, 1,  34, 829,229,232
20151120-1606,24, 9, 2,  13, 112,232,229
20151120-1606,24,10, 1, 144, 973,232,185
20151120-1606,24,10, 2,  11, 123,185,232
20151120-1606,24,11, 1,  33,1006,185,188
20151120-1606,24,11, 2,  15, 138,188,185
20151120-1606,24,12, 1,  82,1088,188,439
20151120-1606,24,12, 2,  18, 156,439,188
20151120-1606,24,13, 1,  41,1129,439,145
20151120-1606,24,13, 2,  19, 175,145,439
20151120-1606,24,14, 1,  65,1194,145,143
20151120-1606,24,14, 2,  10, 185,143,145
20151120-1606,24,15, 1, 177,1371,143,144
20151120-1606,24,15, 2,  14, 199,144,143
20151120-1606,25, 1, 1,  26,  26,586,107
20151120-1606,25, 1, 2,  32,  32,107,586
20151120-1606,26, 1, 1,  71,  71,56,60
20151120-1606,26, 1, 2, 223, 223,60,56
20151120-1606,26, 2, 1,  22,  93,60,58
20151120-1606,26, 2, 2, 203, 426,58,60
20151120-1606,26, 3, 1,  93, 186,58,59
20151120-1606,26, 3, 2, 279, 705,59,58
20151120-1606,26, 4, 1, 134, 320,59,61
20151120-1606,26, 4, 2, 134, 839,61,59
20151120-1606,26, 5, 1, 142, 462,61,55
20151120-1606,26, 5, 2, 142, 981,55,61
20151120-1606,26, 6, 1,  89, 551,55,67
20151120-1606,26, 6, 2, 192,1173,67,55
20151120-1606,26, 7, 1,  70, 621,67,63
20151120-1606,26, 7, 2, 266,1439,63,67
20151120-1606,27, 1, 1,  40,  40,149,148
20151120-1606,27, 1, 2,  81,  81,148,149
20151120-1606,27, 2, 1,  60, 100,148,150
20151120-1606,27, 2, 2,  31, 112,150,148
20151120-1606,27, 3, 1,  42, 142,150,405
20151120-1606,27, 3, 2,  78, 190,405,150
20151120-1606,28, 1, 1,  44,  44,108,73
20151120-1606,28, 1, 2,  49,  49,73,108
20151120-1606,28, 2, 1,  47,  91,73,72
20151120-1606,28, 2, 2,  92, 141,72,73
20151120-1606,28, 3, 1,  26, 117,72,132
20151120-1606,28, 3, 2,  27, 168,132,72
20151120-1606,29, 1, 1, 184, 184,80,64
20151120-1606,29, 1, 2,  36,  36,64,80
20151120-1606,30, 1, 1, 167, 167,462,254
20151120-1606,30, 1, 2, 114, 114,254,462
20151120-1606,30, 2, 1, 680, 847,254,144
20151120-1606,30, 2, 2, 105, 219,144,254
20151120-1606,30, 3, 1, 563,1410,144,868
20151120-1606,30, 3, 2, 442, 661,868,144
20151120-1606,30, 4, 1, 304,1714,868,660
20151120-1606,30, 4, 2,  20, 681,660,868
20151120-1606,30, 5, 1, 264,1978,660,861
20151120-1606,30, 5, 2, 147, 828,861,660
20151120-1606,30, 6, 1, 213,2191,861,856
20151120-1606,30, 6, 2, 204,1032,856,861
20151120-1606,30, 7, 1, 494,2685,856,2
20151120-1606,30, 7, 2, 122,1154,2,856
20151120-1606,31, 1, 1, 116, 116,727,797
20151120-1606,31, 1, 2, 257, 257,797,727
20151120-1606,31, 2, 1, 193, 309,797,456
20151120-1606,31, 2, 2, 193, 450,456,797
20151120-1606,31, 3, 1, 179, 488,456,110
20151120-1606,31, 3, 2, 100, 550,110,456
20151120-1606,31, 4, 1, 180, 668,110,109
20151120-1606,31, 4, 2, 238, 788,109,110
20151120-1606,31, 5, 1,  42, 710,109,331
20151120-1606,31, 5, 2, 196, 984,331,109
20151120-1606,31, 6, 1,  40, 750,331,586
20151120-1606,31, 6, 2, 180,1164,586,331
20151120-1606,31, 7, 1,  79, 829,586,107
20151120-1606,31, 7, 2,  95,1259,107,586
20151120-1606,31, 8, 1,  50, 879,107,701
20151120-1606,31, 8, 2, 197,1456,701,107
20151120-1606,31, 9, 1,  48, 927,701,108
20151120-1606,31, 9, 2,  50,1506,108,701
20151120-1606,31,10, 1,  62, 989,108,73
20151120-1606,31,10, 2,  78,1584,73,108
20151120-1606,32, 1, 1,  82,  82,39,120
20151120-1606,32, 1, 2,  82,  82,120,39
20151120-1606,32, 2, 1,  25, 107,120,133
20151120-1606,32, 2, 2,  24, 106,133,120
20151120-1606,32, 3, 1,  46, 153,133,134
20151120-1606,32, 3, 2,  47, 153,134,133
20151120-1606,32, 4, 1,  42, 195,134,147
20151120-1606,32, 4, 2,  42, 195,147,134
20151120-1606,32, 5, 1,  43, 238,147,112
20151120-1606,32, 5, 2,  42, 237,112,147
20151120-1606,32, 6, 1,  16, 254,112,383
20151120-1606,32, 6, 2,  19, 256,383,112
20151120-1606,32, 7, 1,  29, 283,383,114
20151120-1606,32, 7, 2,  25, 281,114,383
20151120-1606,32, 8, 1,  24, 307,114,452
20151120-1606,32, 8, 2,  47, 328,452,114
20151120-1606,32, 9, 1,  63, 370,452,111
20151120-1606,32, 9, 2,  62, 390,111,452
20151120-1606,32,10, 1,  19, 389,111,812
20151120-1606,32,10, 2,  20, 410,812,111
20151120-1606,32,11, 1,  33, 422,812,113
20151120-1606,32,11, 2,  11, 421,113,812
20151120-1606,32,12, 1,  23, 445,113,411
20151120-1606,32,12, 2,  25, 446,411,113
20151120-1606,32,13, 1,  16, 461,411,275
20151120-1606,32,13, 2,  16, 462,275,411
20151120-1606,32,14, 1,  24, 485,275,441
20151120-1606,32,14, 2,  24, 486,441,275
20151120-1606,32,15, 1,  35, 520,441,848
20151120-1606,32,15, 2,  48, 534,848,441
20151120-1606,32,16, 1,  43, 563,848,6032
20151120-1606,32,16, 2,  31, 565,6032,848
20151120-1606,32,17, 1,  48, 611,6032,6031
20151120-1606,32,17, 2,  48, 613,6031,6032
20151120-1606,32,18, 1,  76, 687,6031,6030
20151120-1606,32,18, 2,  76, 689,6030,6031
20151120-1606,32,19, 1,  53, 740,6030,6021
20151120-1606,32,19, 2,  48, 737,6021,6030
20151120-1606,32,20, 1,  18, 758,6021,6022
20151120-1606,32,20, 2,  18, 755,6022,6021
20151120-1606,32,21, 1,  40, 798,6022,6023
20151120-1606,32,21, 2,  28, 783,6023,6022
20151120-1606,32,22, 1,  47, 845,6023,6024
20151120-1606,32,22, 2,  55, 838,6024,6023
20151120-1606,32,23, 1,  29, 874,6024,6025
20151120-1606,32,23, 2,  45, 883,6025,6024
20151120-1606,32,24, 1,  18, 892,6025,6027
20151120-1606,32,24, 2,  44, 927,6027,6025
20151120-1606,32,25, 1,  27, 919,6027,6028
20151120-1606,32,25, 2, 381,1308,6028,6027
20151120-1606,33, 1, 1, 268, 268,422,667
20151120-1606,33, 1, 2, 124, 124,667,422
20151120-1606,33, 2, 1,  83, 351,667,533
20151120-1606,33, 2, 2,  67, 191,533,667
20151120-1606,33, 3, 1, 406, 757,533,125
20151120-1606,33, 3, 2,  45, 236,125,533
20151120-1606,33, 4, 1,  89, 846,125,470
20151120-1606,33, 4, 2, 342, 578,470,125
20151120-1606,33, 5, 1,  44, 890,470,597
20151120-1606,33, 5, 2,  81, 659,597,470
20151120-1606,33, 6, 1,  69, 959,597,515
20151120-1606,33, 6, 2,  72, 731,515,597
20151120-1606,34, 1, 1,  18,  18,4014,4013
20151120-1606,34, 1, 2,  21,  21,4013,4014
20151120-1606,34, 2, 1,  30,  48,4013,4048
20151120-1606,34, 2, 2,  50,  71,4048,4013
20151120-1606,34, 3, 1, 151, 199,4048,4015
20151120-1606,34, 3, 2,  15,  86,4015,4048
20151120-1606,35, 1, 1, 149, 149,515,4014
20151120-1606,35, 1, 2, 317, 317,4014,515
20151120-1606,35, 2, 1,  23, 172,4014,4013
20151120-1606,35, 2, 2,  36, 353,4013,4014
20151120-1606,35, 3, 1,  30, 202,4013,4048
20151120-1606,35, 3, 2,  81, 434,4048,4013
20151120-1606,35, 4, 1, 194, 396,4048,4015
20151120-1606,35, 4, 2,  15, 449,4015,4048
20151120-1606,36, 1, 1,  76,  76,472,348
20151120-1606,36, 1, 2,  71,  71,348,472
20151120-1606,36, 2, 1, 116, 192,348,209
20151120-1606,36, 2, 2, 168, 239,209,348
20151120-1606,36, 3, 1, 215, 407,209,553
20151120-1606,36, 3, 2, 324, 563,553,209
20151120-1606,36, 4, 1,  68, 475,553,651
20151120-1606,36, 4, 2, 110, 673,651,553
20151120-1606,36, 5, 1,  27, 502,651,654
20151120-1606,36, 5, 2,  50, 723,654,651
20151120-1606,36, 6, 1,  78, 580,654,372
20151120-1606,36, 6, 2,  36, 759,372,654
20151120-1606,36, 7, 1,  88, 668,372,71
20151120-1606,36, 7, 2, 127, 886,71,372
20151120-1606,36, 8, 1, 100, 768,71,171
20151120-1606,36, 8, 2, 112, 998,171,71
20151120-1606,36, 9, 1, 112, 880,171,486
20151120-1606,36, 9, 2, 173,1171,486,171
20151120-1606,36,10, 1, 249,1129,486,771
20151120-1606,36,10, 2, 155,1326,771,486
20151120-1606,36,11, 1,  67,1196,771,369
20151120-1606,36,11, 2,  85,1411,369,771
20151120-1606,36,12, 1, 153,1349,369,366
20151120-1606,36,12, 2,  15,1426,366,369
20151120-1606,36,13, 1, 181,1530,366,368
20151120-1606,36,13, 2,  53,1479,368,366
20151120-1606,36,14, 1,  92,1622,368,367
20151120-1606,36,14, 2,   6,1485,367,368
20151120-1606,36,15, 1,  25,1647,367,35
20151120-1606,36,15, 2,  33,1518,35,367
20151120-1606,36,16, 1,  44,1691,35,48
20151120-1606,36,16, 2, 415,1933,48,35
20151120-1606,36,17, 1,  63,1754,48,49
20151120-1606,36,17, 2,  22,1955,49,48
20151120-1606,37, 1, 1, 181, 181,190,761
20151120-1606,37, 1, 2,  12,  12,761,190
20151120-1606,37, 2, 1, 137, 318,761,152
20151120-1606,37, 2, 2,  16,  28,152,761
20151120-1606,37, 3, 1, 137, 455,152,37
20151120-1606,37, 3, 2,  39,  67,37,152
20151120-1606,37, 4, 1,  28, 483,37,193
20151120-1606,37, 4, 2,  27,  94,193,37
20151120-1606,37, 5, 1, 132, 615,193,26
20151120-1606,37, 5, 2,  30, 124,26,193
20151120-1606,37, 6, 1, 440,1055,26,197
20151120-1606,37, 6, 2,  73, 197,197,26
20151120-1606,37, 7, 1,  41,1096,197,17
20151120-1606,37, 7, 2,  34, 231,17,197
20151120-1606,38, 1, 1,  51,  51,197,200
20151120-1606,38, 1, 2,  48,  48,200,197
20151120-1606,38, 2, 1,  74, 125,200,201
20151120-1606,38, 2, 2,   6,  54,201,200
20151120-1606,38, 3, 1, 157, 282,201,60
20151120-1606,38, 3, 2,  48, 102,60,201
20151120-1606,39, 1, 1, 130, 130,58,140
20151120-1606,39, 1, 2,  25,  25,140,58
20151120-1606,39, 2, 1,  68, 198,140,201
20151120-1606,39, 2, 2,  25,  50,201,140
20151120-1606,39, 3, 1,  73, 271,201,200
20151120-1606,39, 3, 2,   7,  57,200,201
20151120-1606,39, 4, 1,  77, 348,200,197
20151120-1606,39, 4, 2,  44, 101,197,200
20151120-1606,40, 1, 1, 268, 268,232,196
20151120-1606,40, 1, 2,  90,  90,196,232
20151120-1606,40, 2, 1, 177, 445,196,26
20151120-1606,40, 2, 2, 309, 399,26,196
20151120-1606,40, 3, 1, 129, 574,26,193
20151120-1606,40, 3, 2, 404, 803,193,26
20151120-1606,40, 4, 1, 240, 814,193,37
20151120-1606,40, 4, 2, 270,1073,37,193
20151120-1606,40, 5, 1, 108, 922,37,152
20151120-1606,40, 5, 2, 151,1224,152,37
20151120-1606,40, 6, 1, 329,1251,152,190
20151120-1606,40, 6, 2, 330,1554,190,152
20151120-1606,40, 7, 1, 173,1424,190,45
20151120-1606,40, 7, 2, 250,1804,45,190
20151120-1606,40, 8, 1, 215,1639,45,31
20151120-1606,40, 8, 2, 197,2001,31,45
20151120-1606,40, 9, 1,  84,1723,31,106
20151120-1606,40, 9, 2, 105,2106,106,31
20151120-1606,41, 1, 1, 496, 496,144,143
20151120-1606,41, 1, 2,  44,  44,143,144
20151120-1606,41, 2, 1, 145, 641,143,146
20151120-1606,41, 2, 2,  10,  54,146,143
20151120-1606,41, 3, 1, 210, 851,146,288
20151120-1606,41, 3, 2,  14,  68,288,146
20151120-1606,41, 4, 1,  20, 871,288,185
20151120-1606,41, 4, 2,  20,  88,185,288
20151120-1606,41, 5, 1, 177,1048,185,183
20151120-1606,41, 5, 2,  12, 100,183,185
20151120-1606,41, 6, 1, 102,1150,183,17
20151120-1606,41, 6, 2,   7, 107,17,183
20151120-1606,41, 7, 1, 201,1351,17,403
20151120-1606,41, 7, 2,  13, 120,403,17
20151120-1606,41, 8, 1, 151,1502,403,513
20151120-1606,41, 8, 2,  15, 135,513,403
20151120-1606,41, 9, 1, 171,1673,513,3
20151120-1606,41, 9, 2,  11, 146,3,513
20151120-1606,41,10, 1, 163,1836,3,2
20151120-1606,41,10, 2,  34, 180,2,3
20151120-1606,42, 1, 1, 131, 131,394,187
20151120-1606,42, 1, 2, 433, 433,187,394
20151120-1606,42, 2, 1, 108, 239,187,84
20151120-1606,42, 2, 2, 699,1132,84,187
20151120-1606,42, 3, 1,  47, 286,84,82
20151120-1606,42, 3, 2, 375,1507,82,84
20151120-1606,42, 4, 1,  50, 336,82,83
20151120-1606,42, 4, 2, 174,1681,83,82
20151120-1606,42, 5, 1, 153, 489,83,81
20151120-1606,42, 5, 2,  47,1728,81,83
20151120-1606,42, 6, 1, 106, 595,81,38
20151120-1606,42, 6, 2, 262,1990,38,81
20151120-1606,42, 7, 1, 102, 697,38,142
20151120-1606,42, 7, 2, 206,2196,142,38
20151120-1606,42, 8, 1, 443,1140,142,126
20151120-1606,42, 8, 2,  90,2286,126,142
20151120-1606,42, 9, 1, 230,1370,126,35
20151120-1606,42, 9, 2,  76,2362,35,126
20151120-1606,42,10, 1,  46,1416,35,48
20151120-1606,42,10, 2,  50,2412,48,35
20151120-1606,42,11, 1,  72,1488,48,49
20151120-1606,42,11, 2, 220,2632,49,48
20151120-1606,42,12, 1,  40,1528,49,272
20151120-1606,42,12, 2,  68,2700,272,49
20151120-1606,43, 1, 1, 248, 248,24,192
20151120-1606,43, 1, 2,  95,  95,192,24
20151120-1606,43, 2, 1, 115, 363,192,622
20151120-1606,43, 2, 2, 636, 731,622,192
20151120-1606,43, 3, 1, 138, 501,622,173
20151120-1606,43, 3, 2, 142, 873,173,622
20151120-1606,43, 4, 1,  49, 550,173,305
20151120-1606,43, 4, 2, 216,1089,305,173
20151120-1606,43, 5, 1, 190, 740,305,49
20151120-1606,43, 5, 2, 190,1279,49,305
20151120-1606,43, 6, 1,  14, 754,49,50
20151120-1606,43, 6, 2,  52,1331,50,49
20151120-1606,43, 7, 1,  74, 828,50,272
20151120-1606,43, 7, 2,  64,1395,272,50
20151120-1606,44, 1, 1,  81,  81,38,142
20151120-1606,44, 1, 2,1195,1195,142,38
20151120-1606,44, 2, 1, 146, 227,142,126
20151120-1606,44, 2, 2, 445,1640,126,142
20151120-1606,44, 3, 1, 252, 479,126,35
20151120-1606,44, 3, 2, 269,1909,35,126
20151120-1606,44, 4, 1,  34, 513,35,48
20151120-1606,44, 4, 2, 497,2406,48,35
20151120-1606,44, 5, 1,  23, 536,48,49
20151120-1606,44, 5, 2, 309,2715,49,48
20151120-1606,45, 1, 1, 215, 215,144,145
20151120-1606,45, 1, 2,  15,  15,145,144
20151120-1606,45, 2, 1, 215, 430,145,288
20151120-1606,45, 2, 2,  15,  30,288,145
20151120-1606,45, 3, 1,  51, 481,288,232
20151120-1606,45, 3, 2,  24,  54,232,288
20151120-1606,45, 4, 1, 145, 626,232,229
20151120-1606,45, 4, 2,  18,  72,229,232
20151120-1606,45, 5, 1,  77, 703,229,272
20151120-1606,45, 5, 2,  21,  93,272,229
20151120-1606,45, 6, 1,  64, 767,272,50
20151120-1606,45, 6, 2,  11, 104,50,272
20151120-1606,45, 7, 1,  16, 783,50,49
20151120-1606,45, 7, 2,  17, 121,49,50
20151120-1606,45, 8, 1, 304,1087,49,48
20151120-1606,45, 8, 2,  22, 143,48,49
20151120-1606,45, 9, 1, 118,1205,48,22
20151120-1606,45, 9, 2,  87, 230,22,48
20151120-1606,46, 1, 1,  17,  17,848,6032
20151120-1606,46, 1, 2,  41,  41,6032,848
20151120-1606,46, 2, 1,  27,  44,6032,6031
20151120-1606,46, 2, 2,  31,  72,6031,6032
20151120-1606,46, 3, 1,  42,  86,6031,6030
20151120-1606,46, 3, 2,  42, 114,6030,6031
20151120-1606,46, 4, 1,  30, 116,6030,6021
20151120-1606,46, 4, 2,  30, 144,6021,6030
20151120-1606,46, 5, 1,   9, 125,6021,6022
20151120-1606,46, 5, 2,   9, 153,6022,6021
20151120-1606,46, 6, 1,  20, 145,6022,6023
20151120-1606,46, 6, 2,  16, 169,6023,6022
20151120-1606,46, 7, 1,  22, 167,6023,6024
20151120-1606,46, 7, 2,  26, 195,6024,6023
20151120-1606,46, 8, 1,  18, 185,6024,6025
20151120-1606,46, 8, 2,  26, 221,6025,6024
20151120-1606,46, 9, 1,   9, 194,6025,6027
20151120-1606,46, 9, 2,  21, 242,6027,6025
20151120-1606,46,10, 1,  30, 224,6027,6028
20151120-1606,46,10, 2, 180, 422,6028,6027
20151120-1606,47, 1, 1, 158, 158,183,196
20151120-1606,47, 1, 2,  32,  32,196,183
20151120-1606,47, 2, 1, 219, 377,196,26
20151120-1606,47, 2, 2,  72, 104,26,196
20151120-1606,47, 3, 1,  80, 457,26,193
20151120-1606,47, 3, 2,  36, 140,193,26
20151120-1606,47, 4, 1,  61, 518,193,37
20151120-1606,47, 4, 2,  31, 171,37,193
20151120-1606,47, 5, 1, 113, 631,37,152
20151120-1606,47, 5, 2,  39, 210,152,37
20151120-1606,47, 6, 1,  57, 688,152,760
20151120-1606,47, 6, 2,  14, 224,760,152
20151120-1606,47, 7, 1,  95, 783,760,190
20151120-1606,47, 7, 2,  15, 239,190,760
20151120-1606,47, 8, 1,  62, 845,190,420
20151120-1606,47, 8, 2,  52, 291,420,190
20151120-1606,48, 1, 1,  36,  36,503,181
20151120-1606,48, 1, 2,  36,  36,181,503
20151120-1606,48, 2, 1,  51,  87,181,180
20151120-1606,48, 2, 2,  32,  68,180,181
20151120-1606,48, 3, 1, 122, 209,180,15
20151120-1606,48, 3, 2, 134, 202,15,180
20151120-1606,48, 4, 1, 212, 421,15,43
20151120-1606,48, 4, 2, 302, 504,43,15
20151120-1606,48, 5, 1,  99, 520,43,691
20151120-1606,48, 5, 2, 101, 605,691,43
20151120-1606,48, 6, 1,  33, 553,691,64
20151120-1606,48, 6, 2,  40, 645,64,691
20151120-1606,48, 7, 1,  31, 584,64,65
20151120-1606,48, 7, 2,  39, 684,65,64
20151120-1606,48, 8, 1,  64, 648,65,66
20151120-1606,48, 8, 2,  57, 741,66,65
20151120-1606,48, 9, 1,  20, 668,66,750
20151120-1606,48, 9, 2,  25, 766,750,66
20151120-1606,48,10, 1,  52, 720,750,63
20151120-1606,48,10, 2,  52, 818,63,750
20151120-1606,48,11, 1,  22, 742,63,67
20151120-1606,48,11, 2,  40, 858,67,63
20151120-1606,48,12, 1,  16, 758,67,61
20151120-1606,48,12, 2,  16, 874,61,67
20151120-1606,48,13, 1,  13, 771,61,59
20151120-1606,48,13, 2,  16, 890,59,61
20151120-1606,48,14, 1,  41, 812,59,58
20151120-1606,48,14, 2,  42, 932,58,59
20151120-1606,49, 1, 1, 431, 431,311,599
20151120-1606,49, 1, 2, 303, 303,599,311
